Hours_Studied,Attendance,Parental_Involvement,Access_to_Resources,Extracurricular_Activities,Sleep_Hours,Previous_Scores,Motivation_Level,Internet_Access,Tutoring_Sessions,Family_Income,Teacher_Quality,School_Type,Peer_Influence,Physical_Activity,Learning_Disabilities,Parental_Education_Level,Distance_from_Home,Gender,Exam_Score,Predicted_Exam_Score,Predicted_Group
17,96,0,2,0,7,57,1,1,2,2,2,0,0,3,0,0,1,0,68,67.76554141940588,Pass
19,73,1,2,1,9,86,0,1,0,2,0,1,2,3,0,0,2,0,66,66.35936934653851,Pass
11,100,1,0,0,9,77,2,1,2,2,0,1,2,3,0,2,2,0,70,70.24235810011969,Pass
17,64,2,0,0,8,80,2,1,0,0,0,1,2,2,0,2,2,0,65,63.75561018770951,Pass
23,62,2,1,1,5,87,2,1,1,2,2,1,0,4,0,1,2,0,63,64.49208365189187,Pass
28,94,1,2,1,9,64,2,1,0,2,2,1,1,3,0,1,1,0,70,70.45508649563615,Pass
13,97,1,2,1,8,70,2,1,0,0,2,0,1,2,0,2,1,0,67,67.40226503411861,Pass
18,64,2,2,0,6,80,2,1,1,2,2,1,2,5,1,1,2,1,63,62.46803160960002,Pass
19,65,0,2,0,6,55,2,1,1,1,0,1,2,3,0,2,1,1,64,63.48691536234587,Pass
12,61,1,2,1,8,92,2,1,2,0,2,1,1,4,1,1,1,1,60,61.297804973557604,Pass
24,64,2,2,1,4,67,1,1,0,1,2,1,1,1,0,1,2,1,62,63.65680725139259,Pass
16,68,2,0,0,7,83,0,1,2,1,0,1,2,2,0,1,2,0,65,65.37504671477011,Pass
19,99,1,1,0,6,100,2,1,0,0,1,0,0,3,0,2,2,1,69,71.19989929982404,Pass
17,87,2,0,1,6,74,1,1,1,1,0,0,1,3,0,0,1,0,68,67.96336063852054,Pass
15,91,2,2,0,6,61,2,0,1,2,0,1,2,2,0,1,1,1,66,65.30674092698084,Pass
20,91,0,0,1,5,61,1,1,4,1,2,1,2,2,0,2,2,1,72,72.05364034905091,Pass
19,81,2,0,1,9,53,2,1,2,0,2,1,2,3,0,1,2,1,68,67.44059329599736,Pass
18,92,2,2,0,4,88,2,1,3,0,2,1,1,2,0,1,1,1,69,69.05375218905051,Pass
16,84,2,2,0,7,65,1,1,1,0,0,1,0,3,0,1,1,1,65,65.00741035062205,Pass
22,73,0,2,1,6,59,1,1,0,1,2,1,2,1,0,1,2,1,65,65.83635642471222,Pass
30,82,1,2,1,10,86,1,1,2,1,0,1,1,4,0,1,2,0,70,72.06841801254484,Pass
21,81,2,1,1,7,65,0,1,1,2,2,1,2,2,0,0,1,1,67,66.91219964332925,Pass
26,93,0,2,0,4,80,2,1,4,1,2,0,2,3,1,0,2,1,73,72.56272836861196,Pass
12,99,0,0,0,8,71,2,1,2,2,1,1,1,2,0,0,2,0,70,69.24259118343805,Pass
21,76,2,2,1,5,67,2,1,1,0,1,0,2,3,0,1,1,1,66,66.28689682796735,Pass
13,91,2,2,1,8,74,2,1,1,1,2,0,2,1,0,2,2,1,68,67.12211278628135,Pass
11,64,2,2,1,8,66,2,1,2,1,2,1,2,2,0,0,1,1,61,60.63782766708984,Pass
16,91,2,0,0,9,94,1,1,0,0,2,1,2,3,0,2,2,1,70,69.29248887184337,Pass
27,75,2,1,1,7,54,1,1,2,2,2,1,0,3,0,2,2,0,66,67.2224036863329,Pass
26,62,0,2,1,8,52,2,1,4,1,2,1,1,5,0,0,2,1,67,66.2218385237615,Pass
21,75,0,0,0,7,70,0,1,1,2,0,0,1,3,0,2,2,0,69,67.68827178202324,Pass
11,84,2,1,1,6,59,1,1,2,2,2,1,2,3,0,1,2,0,64,65.5361488838057,Pass
19,65,0,2,1,9,87,1,1,0,0,0,1,2,2,0,0,1,1,65,64.77983829844501,Pass
22,97,0,2,1,5,68,1,1,7,2,0,0,0,5,0,0,2,0,75,74.24911246124327,Pass
21,63,0,2,0,7,63,2,1,2,2,2,1,1,2,0,1,0,1,63,62.552830558349385,Pass
9,97,0,2,0,6,68,1,1,5,2,2,0,1,3,0,0,2,1,69,68.67334657219851,Pass
15,88,2,0,1,8,61,1,1,2,2,0,1,2,4,1,1,2,1,68,67.68099226019586,Pass
20,73,2,1,1,6,65,2,1,2,0,0,0,2,2,0,0,2,1,66,66.53978114466436,Pass
23,76,1,2,1,6,78,1,1,2,0,2,1,2,2,0,1,1,0,66,68.00436970843631,Pass
7,90,1,2,1,7,93,1,1,4,2,2,1,1,3,0,0,2,1,66,67.46509008715083,Pass
19,84,2,2,1,9,69,2,1,2,2,1,1,1,4,0,0,2,0,68,67.36657900618326,Pass
21,87,1,2,1,6,66,2,1,1,1,1,1,0,2,0,1,1,0,65,67.41229394522867,Pass
25,76,2,0,0,6,89,0,1,3,1,2,1,1,3,0,0,2,1,70,69.35003362068376,Pass
24,80,2,0,0,5,51,2,1,3,0,1,1,2,2,0,1,2,0,68,68.6799361854742,Pass
23,100,2,2,0,6,65,1,1,1,2,0,1,1,2,1,1,2,0,70,69.85253886672851,Pass
15,69,1,2,0,8,73,2,1,2,2,2,1,1,2,0,1,1,1,61,62.49007133079603,Pass
9,77,1,1,0,7,80,2,1,3,2,2,1,2,3,1,1,2,1,61,63.90473598391402,Pass
18,72,1,0,0,7,58,1,1,6,1,2,1,2,0,0,1,1,1,64,66.51499309113336,Pass
26,91,1,2,0,10,72,1,1,4,0,2,1,1,3,0,0,1,1,71,71.31462035629235,Pass
28,91,0,2,1,4,78,1,1,1,2,1,1,2,3,0,1,1,1,72,72.49582171558666,Pass
24,72,2,0,1,10,76,0,0,1,1,2,1,0,3,0,1,2,1,66,65.73754450993667,Pass
23,63,2,2,1,9,79,0,1,0,1,2,0,0,4,0,1,0,0,63,62.85120677295326,Pass
22,60,1,1,0,7,83,2,0,3,2,2,1,2,1,0,0,2,0,62,63.737703751510004,Pass
17,77,2,2,1,8,69,1,1,3,0,2,1,1,3,1,3,2,1,65,65.64153447294692,Pass
19,76,2,2,1,6,53,2,1,2,2,2,1,2,5,0,1,2,1,66,65.75078278420159,Pass
30,100,1,0,0,7,53,2,1,2,1,0,0,1,3,0,1,1,1,72,73.62882134561039,Pass
14,79,0,2,1,10,93,2,1,2,2,2,1,1,3,0,0,2,1,68,66.54644313341275,Pass
30,70,0,1,0,6,84,0,1,2,2,2,1,2,3,0,2,2,1,70,70.08062962920627,Pass
18,96,2,2,1,7,88,2,1,1,2,0,0,0,3,0,1,1,0,70,69.18723624375025,Pass
28,80,2,0,0,6,96,0,1,2,1,2,1,2,6,0,1,2,1,73,72.06312381930898,Pass
12,84,2,0,0,6,88,0,0,2,0,0,1,2,2,0,1,2,1,67,66.74589398515369,Pass
24,64,2,1,0,6,85,2,1,3,2,2,1,2,2,0,2,1,1,65,65.86923208098415,Pass
16,75,0,1,1,5,83,2,1,1,2,0,0,0,3,0,0,1,0,65,65.4164209244379,Pass
12,98,1,2,0,7,63,2,1,0,0,2,0,1,3,1,1,2,0,65,66.04960912592927,Pass
21,84,2,2,1,7,98,2,1,0,2,2,1,1,4,0,0,2,1,70,68.16663655706178,Pass
26,74,2,1,1,6,77,2,1,3,2,2,0,0,2,0,1,0,1,66,66.93500655996218,Pass
15,85,2,2,1,4,61,2,1,0,2,1,1,1,1,0,0,2,1,65,64.6698206840138,Pass
11,96,0,0,0,7,60,2,1,2,1,2,1,1,1,0,1,2,1,68,67.79324187128623,Pass
19,71,2,2,1,7,91,2,1,3,0,2,1,0,1,0,1,1,0,66,65.13192904175904,Pass
19,80,1,2,1,10,63,0,0,1,2,2,1,1,2,0,0,2,0,65,64.90753360611802,Pass
23,98,2,0,1,7,52,1,1,2,1,0,0,2,4,1,1,2,0,71,71.74822791510135,Pass
26,67,1,2,1,8,71,2,1,2,0,2,0,0,3,0,1,2,1,65,66.19243311632295,Pass
20,89,1,2,1,6,91,0,1,0,2,2,0,2,4,0,0,2,1,70,69.87319146596379,Pass
31,85,2,2,1,9,71,1,1,0,2,0,1,0,2,1,0,1,0,69,68.29586002632203,Pass
21,87,2,2,0,6,90,0,1,3,0,2,1,0,4,0,1,2,1,71,69.57094413255334,Pass
18,74,2,0,1,8,91,2,1,0,2,0,0,2,2,0,1,2,0,67,66.65443463079413,Pass
10,73,2,2,1,8,93,0,1,3,1,2,1,2,2,1,3,1,1,64,63.858787337922486,Pass
18,87,1,1,0,8,79,0,1,1,1,0,1,0,4,0,0,2,1,82,68.13839410732577,Pass
18,69,2,0,1,10,85,2,1,2,0,2,0,2,0,0,0,1,0,66,65.16220929427038,Pass
26,77,1,2,1,6,63,1,1,1,1,0,1,0,4,0,1,2,1,66,67.93056500688306,Pass
23,68,0,2,1,9,55,2,1,1,2,2,1,2,3,0,1,1,1,65,64.92111514706409,Pass
13,60,2,2,0,9,77,1,1,2,2,0,0,2,5,1,1,2,1,61,61.15742160319682,Pass
21,99,2,0,0,7,51,0,1,2,2,1,0,1,2,0,2,2,0,72,70.71060962390914,Pass
24,77,0,2,1,10,73,2,1,3,2,2,1,2,3,0,1,2,1,70,69.26214353925565,Pass
29,99,2,2,1,7,55,1,1,0,2,2,0,2,3,0,1,1,1,71,71.62162765237571,Pass
25,66,0,2,1,7,55,2,1,4,2,2,1,1,2,1,1,1,0,84,65.05736574970271,Pass
25,83,0,0,1,7,94,1,1,2,1,0,1,2,3,1,0,1,1,72,71.38547633398343,Pass
20,68,2,0,1,5,82,2,0,1,1,0,1,2,3,0,2,2,0,67,65.6000333108053,Pass
22,92,0,1,0,8,82,2,1,2,2,2,0,1,5,0,2,2,1,72,71.52891056160772,Pass
27,91,1,0,1,8,70,1,1,1,2,1,1,1,6,0,1,1,0,70,72.09624757309813,Pass
12,65,2,0,0,7,71,2,1,1,1,0,1,1,4,0,1,1,1,62,61.614821820264595,Pass
18,96,0,2,1,10,65,1,1,3,2,2,1,2,2,0,0,1,0,71,70.23336603776067,Pass
15,68,1,2,0,6,72,1,1,3,0,1,1,1,3,0,1,2,0,62,64.12447807947285,Pass
22,85,2,2,1,4,79,1,1,1,1,1,1,2,3,0,1,2,0,68,69.37962847448414,Pass
27,99,0,2,0,10,59,0,1,2,1,2,1,2,3,0,1,2,1,74,73.20250477010987,Pass
16,95,0,0,0,9,63,2,0,0,2,1,0,2,3,0,1,2,1,68,68.08522486414316,Pass
6,98,2,1,0,8,75,2,1,1,0,2,1,1,3,1,2,0,0,64,64.50785107447012,Pass
18,74,0,2,1,6,69,2,1,0,1,2,1,2,4,0,1,1,1,65,65.25115708025714,Pass
25,64,2,1,1,8,91,2,1,1,1,1,1,2,5,0,0,2,1,66,66.99256755478454,Pass
23,68,2,0,0,5,91,1,1,5,1,2,1,1,1,0,0,2,0,68,67.8045284358829,Pass
23,80,2,2,0,7,67,1,1,2,1,0,1,1,4,0,1,2,1,67,67.83163572689661,Pass
18,92,2,2,1,6,73,1,1,1,2,0,1,1,5,1,1,1,0,67,67.82179770739683,Pass
12,66,2,0,1,7,99,1,1,2,2,1,1,1,3,0,1,1,1,63,63.78842530156078,Pass
23,86,2,0,1,8,91,2,1,2,1,2,1,0,1,0,0,2,0,71,69.6900479550628,Pass
15,73,2,0,0,5,61,1,0,1,1,0,0,2,2,0,2,1,1,63,63.13339563081553,Pass
33,74,2,1,0,8,64,2,1,0,2,2,1,0,3,1,1,2,1,66,66.46282536558637,Pass
23,86,0,2,0,7,54,1,1,2,2,2,1,0,2,1,1,2,0,67,66.94349701690201,Pass
17,79,2,0,1,8,84,2,1,0,2,2,1,1,2,0,1,1,1,66,65.51859377334446,Pass
16,92,2,2,1,7,66,0,1,2,2,2,1,2,4,0,2,1,0,70,68.46881162298958,Pass
19,66,0,2,0,8,77,1,0,3,2,2,1,0,4,0,0,1,0,64,62.92536752186743,Pass
19,92,2,2,1,6,88,1,1,1,0,2,1,2,2,0,2,2,1,71,70.1972929915161,Pass
27,63,0,0,1,4,92,2,1,0,1,2,1,1,3,0,0,2,0,68,67.2458817029282,Pass
21,68,1,2,1,5,66,1,1,2,0,2,0,1,3,0,1,2,1,64,65.47109852207753,Pass
16,86,2,2,1,6,62,1,1,1,1,0,1,2,4,0,1,2,0,66,67.39085677832176,Pass
31,94,1,2,0,5,92,1,1,1,0,1,0,1,4,0,1,2,1,72,74.05686486174483,Pass
20,70,1,2,1,9,69,0,1,2,2,0,1,1,3,0,2,2,0,66,66.05085187465991,Pass
25,73,2,0,1,7,91,2,1,0,2,0,1,1,4,0,3,2,0,70,68.6257835926213,Pass
16,81,2,2,1,8,57,0,1,1,2,2,0,2,2,0,1,2,1,66,65.35075128995051,Pass
22,68,0,2,0,8,96,2,1,1,2,2,1,2,3,0,2,1,0,68,66.23252504139984,Pass
22,92,2,1,1,7,74,0,1,2,2,1,1,2,4,0,0,1,1,70,70.85545134479298,Pass
9,91,2,2,0,10,59,0,1,0,1,2,0,2,2,0,0,1,1,64,63.80751849687301,Pass
32,66,0,0,1,10,77,0,1,3,2,2,1,1,1,0,0,2,1,71,69.66358165239298,Pass
28,79,2,0,1,9,94,1,1,2,1,2,0,2,5,0,0,2,1,72,71.79177373430687,Pass
18,91,0,2,1,6,69,2,1,5,1,0,1,2,2,0,1,2,1,71,71.62523103813821,Pass
13,73,2,1,0,9,59,2,1,0,2,0,1,1,4,0,2,2,1,63,62.452355296027434,Pass
22,85,1,2,1,4,79,2,1,1,0,1,1,2,2,0,0,2,1,68,69.47410607861647,Pass
21,62,2,2,0,9,92,2,1,1,2,2,0,2,4,1,1,2,1,63,63.2964163776646,Pass
22,84,2,2,0,4,56,2,1,0,0,1,0,2,2,0,1,1,1,66,66.43467341411349,Pass
21,66,2,2,1,7,52,0,1,1,2,2,1,1,3,0,1,0,0,63,62.28045206529005,Pass
23,93,0,0,0,9,53,0,1,1,1,2,0,1,4,0,0,2,0,72,70.46614043640383,Pass
29,74,2,0,1,8,62,0,1,3,1,0,1,2,3,1,2,1,1,70,69.31355885441519,Pass
23,71,2,2,1,5,50,2,1,1,1,0,1,2,1,0,0,2,0,65,65.05690054473538,Pass
14,94,2,0,1,7,71,2,1,0,2,2,0,0,3,1,0,1,0,67,65.67041452820078,Pass
28,62,1,0,0,8,85,2,1,2,1,0,1,2,3,0,1,1,0,66,67.54849867466163,Pass
30,76,2,2,1,7,86,2,1,1,2,0,1,1,2,1,2,0,1,69,67.73622836428244,Pass
39,75,2,0,1,6,82,0,1,1,0,1,1,0,3,0,0,2,1,73,72.28137786292541,Pass
13,71,2,0,1,8,65,0,1,2,2,2,1,1,4,0,2,2,0,66,64.16866041574939,Pass
21,96,2,2,1,9,87,2,1,0,2,2,1,1,6,1,1,2,0,70,69.61087131412849,Pass
8,90,0,0,0,7,79,0,1,2,1,2,1,0,4,0,0,2,1,68,66.77322676499534,Pass
23,63,1,2,1,9,93,2,1,2,2,0,0,2,2,0,1,0,1,65,65.63606685382265,Pass
17,89,2,2,0,7,74,2,1,1,1,2,0,2,2,0,2,1,0,67,67.0468507170807,Pass
32,81,0,2,0,6,59,0,1,2,0,2,1,1,2,0,1,1,0,71,70.18499993131937,Pass
15,96,0,0,0,9,82,2,1,2,1,1,0,1,3,0,1,2,0,70,70.55460118118162,Pass
10,73,2,1,1,9,58,1,1,5,1,2,0,0,3,0,1,1,1,61,63.08601005685947,Pass
17,83,0,2,1,6,98,2,1,0,2,2,1,2,3,0,1,2,1,69,68.26563556820253,Pass
8,80,1,2,1,6,85,2,1,1,1,0,1,0,3,0,2,2,1,63,64.24933772051128,Pass
25,80,2,2,1,10,88,1,1,0,1,0,0,0,2,0,0,1,1,67,67.42972086504744,Pass
8,78,0,2,1,7,84,2,1,0,2,2,1,2,2,0,0,2,1,65,63.6535533683997,Pass
20,68,0,2,1,7,55,0,1,0,1,1,1,2,3,1,1,2,0,63,63.91893767700185,Pass
8,90,2,2,0,7,73,0,1,3,0,1,0,0,4,0,2,2,1,67,66.03809212573735,Pass
18,78,1,0,1,9,83,2,1,2,1,2,0,0,2,0,2,1,0,66,66.807762110464,Pass
30,98,1,2,1,10,61,2,1,0,1,2,1,2,3,0,2,1,1,72,72.49816793111786,Pass
22,70,2,0,0,7,84,1,1,3,1,0,1,2,5,0,1,2,1,68,68.39037692698643,Pass
15,87,0,2,1,10,91,2,1,1,1,1,1,1,4,0,1,1,1,67,68.081540075206,Pass
20,98,2,2,1,6,64,2,1,1,0,0,0,2,3,0,2,1,1,72,70.56848899041674,Pass
20,87,2,0,1,7,60,2,1,0,1,2,1,2,2,1,1,0,0,66,66.17975433826857,Pass
23,95,2,2,1,8,94,2,1,1,2,2,1,2,4,0,1,2,1,73,71.87992667987078,Pass
12,93,0,0,1,6,50,1,1,4,0,0,1,2,3,0,2,1,1,71,69.90541524472276,Pass
24,74,1,1,1,8,63,0,1,1,1,0,1,2,3,0,1,1,1,65,67.67534137530976,Pass
4,84,2,2,1,6,70,2,1,5,2,0,0,1,4,0,1,2,1,65,65.0909401873776,Pass
16,66,0,2,1,5,84,2,1,2,2,2,0,1,3,0,1,2,0,65,64.48779976831247,Pass
17,81,2,2,1,4,100,1,1,2,2,0,0,1,2,0,0,2,1,68,67.88132258176759,Pass
24,69,0,2,0,7,69,2,0,7,0,2,1,2,3,0,0,2,0,70,68.05736096482747,Pass
20,90,2,1,1,8,97,1,1,1,2,1,0,1,2,0,1,2,0,68,70.14321131845306,Pass
12,81,1,2,1,5,68,0,1,0,1,0,0,0,2,0,1,2,1,62,64.32224227484505,Pass
14,76,2,2,0,7,85,0,1,3,1,2,0,1,3,0,0,2,1,66,65.19257540396124,Pass
21,71,2,2,0,7,58,1,1,3,1,2,1,0,5,0,0,2,0,65,64.56500130762757,Pass
20,100,2,2,1,7,73,2,1,1,1,2,1,1,4,0,0,2,0,71,70.48820208881543,Pass
17,63,2,2,0,6,94,1,1,0,2,2,1,0,2,0,1,1,1,61,61.14086701469135,Pass
17,62,2,2,0,7,66,0,1,2,0,2,1,1,4,0,1,1,1,63,61.888938522778915,Pass
24,69,2,0,1,7,55,1,1,3,2,0,1,1,4,0,1,2,1,67,67.09673020296015,Pass
17,99,2,2,0,8,76,1,0,2,0,2,1,2,4,0,2,2,1,70,69.60555470369759,Pass
19,99,2,2,1,5,72,1,1,3,2,0,0,1,4,0,2,2,1,73,71.82917361466022,Pass
33,86,2,2,0,7,61,2,1,1,0,3,1,2,3,0,1,2,1,72,70.78468426372922,Pass
11,95,2,2,1,5,95,1,1,1,1,0,1,2,3,0,2,2,1,69,69.32377120478787,Pass
9,69,1,2,1,7,80,2,1,1,2,2,0,1,3,0,0,1,1,61,61.23570180201974,Pass
25,99,2,2,0,5,67,2,1,1,1,0,1,1,3,0,3,2,1,71,71.74358192166679,Pass
16,66,2,2,1,6,100,2,1,1,2,2,1,1,3,0,1,1,0,64,63.32621031894825,Pass
18,64,1,2,1,7,57,2,1,1,0,2,1,1,3,0,1,1,1,61,62.18266571716267,Pass
15,64,2,2,0,6,92,1,1,3,1,2,1,0,4,0,0,2,0,63,62.93365357556897,Pass
18,83,2,1,1,9,62,0,1,2,1,2,1,0,2,0,1,2,1,65,66.4924235845146,Pass
30,91,0,2,0,9,62,1,1,3,1,0,1,0,4,0,2,2,0,73,72.75318918075038,Pass
25,75,2,1,1,8,75,0,1,2,0,0,0,0,4,1,2,2,1,68,67.87553671365511,Pass
25,99,2,2,0,8,83,2,1,1,2,2,1,1,2,0,0,2,0,72,71.11923100390561,Pass
12,77,1,1,1,7,85,2,1,1,2,2,1,2,3,0,0,0,1,62,64.3298489460175,Pass
13,66,0,2,1,9,51,1,1,3,2,2,0,2,2,0,2,1,1,63,62.63745750710967,Pass
3,79,1,2,1,7,64,1,1,0,2,2,1,0,3,0,2,0,0,58,59.69945909103262,Pass
15,87,2,2,0,10,83,2,1,1,0,0,0,2,3,0,1,2,1,68,67.50187432809889,Pass
26,93,0,0,1,6,94,1,1,1,2,0,1,0,2,0,1,2,0,74,73.33138837893495,Pass
23,78,2,2,1,5,83,2,1,1,2,2,1,2,3,0,1,2,1,68,67.91471133667277,Pass
19,84,2,2,1,5,63,2,1,1,0,2,0,2,2,0,1,2,1,67,67.17333788691742,Pass
20,71,2,2,1,5,75,1,1,0,2,2,0,2,4,0,1,2,1,65,65.17164083702922,Pass
16,86,1,1,1,5,82,1,1,0,1,2,1,1,4,0,1,1,0,63,67.28359823217761,Pass
21,99,2,1,0,7,57,0,1,2,2,2,1,1,2,0,2,2,1,71,70.31056554219492,Pass
25,62,2,1,1,8,77,2,1,0,2,1,1,0,4,0,0,0,0,62,63.12407625743562,Pass
10,95,0,1,1,7,74,0,1,2,1,2,1,0,3,0,1,0,1,66,67.29593127995952,Pass
22,82,1,2,0,5,67,1,1,1,1,0,0,1,1,1,2,2,0,65,66.78543086426231,Pass
26,70,0,2,0,6,81,1,1,0,1,0,1,1,3,0,1,1,1,66,66.68292957456336,Pass
18,98,0,1,0,8,82,2,1,3,2,0,1,0,3,0,0,2,1,71,71.24062386348149,Pass
24,79,1,0,0,6,99,0,0,2,1,0,1,0,3,0,1,2,1,68,69.147144107321,Pass
37,73,2,0,1,6,71,2,1,0,0,0,1,2,5,0,1,1,1,72,71.3208089871144,Pass
19,67,2,0,0,5,77,2,1,1,2,0,0,0,4,0,2,2,1,66,64.3745647405689,Pass
22,70,2,1,1,6,58,1,1,4,0,2,1,2,2,0,2,1,1,66,66.69762025952727,Pass
16,93,1,0,0,6,77,0,1,2,1,2,1,0,1,0,1,1,1,67,68.33233714481317,Pass
21,85,1,0,1,7,52,2,1,5,0,0,1,2,3,0,2,1,1,71,70.87429777658461,Pass
23,97,0,0,1,8,57,1,0,2,0,2,1,2,1,0,2,0,1,72,70.83575954928179,Pass
21,69,1,2,0,7,59,2,1,3,1,2,1,1,3,0,2,2,1,64,65.0396831997814,Pass
14,65,1,0,0,7,82,1,1,1,1,1,1,0,3,0,1,2,1,60,62.86016357390395,Pass
21,60,0,1,0,8,78,2,1,2,2,0,1,2,2,0,1,2,0,64,64.99327870759879,Pass
29,80,2,1,1,5,90,2,1,2,2,1,1,2,1,0,0,2,0,70,70.97509880026965,Pass
23,100,2,1,1,10,73,2,1,3,2,2,0,1,2,0,0,2,1,72,72.19696412494187,Pass
26,88,2,0,0,6,74,2,1,0,1,2,1,0,2,0,1,1,0,68,68.52979982664104,Pass
19,72,2,1,1,8,58,2,1,0,2,1,1,1,3,0,1,2,0,62,63.94479057955259,Pass
24,95,2,1,0,5,87,2,1,0,1,2,1,1,2,0,1,0,1,68,69.61327727488977,Pass
22,91,0,0,1,7,50,2,1,2,1,3,1,2,5,0,2,1,1,72,70.7393363809123,Pass
14,61,2,1,1,7,71,2,1,0,2,1,0,1,1,0,2,2,0,60,60.859712575355815,Pass
22,93,2,0,0,9,59,1,1,3,1,0,1,2,4,0,2,2,0,72,71.6871553508723,Pass
14,72,1,0,0,7,89,2,1,2,2,2,1,2,3,0,1,2,0,65,65.58054655018388,Pass
16,66,2,1,0,9,84,0,1,3,1,1,1,2,4,0,1,2,0,63,65.16931655752299,Pass
21,69,2,1,1,7,85,2,1,2,2,2,0,2,0,0,2,2,1,66,66.20895170557479,Pass
22,79,1,2,0,10,57,1,1,1,2,0,1,2,2,0,1,2,1,65,66.7744350299424,Pass
13,77,2,0,0,4,83,2,1,1,2,0,1,0,2,0,2,1,1,65,64.07075013517836,Pass
26,72,1,0,0,8,85,2,1,2,1,2,1,0,3,0,1,2,1,67,67.91176830255634,Pass
23,67,2,2,0,4,50,1,1,4,1,2,0,2,3,0,0,1,1,65,64.8057187639717,Pass
16,90,0,2,0,7,66,2,1,0,0,0,1,0,3,0,1,1,1,67,66.48829921588016,Pass
11,100,2,2,1,9,54,1,1,1,1,2,1,0,3,0,2,2,1,66,66.74831383032323,Pass
19,91,1,0,1,9,84,0,1,2,0,0,1,2,3,1,1,2,1,71,71.2198207638258,Pass
17,72,2,2,0,8,61,2,1,1,2,2,1,1,4,0,2,1,1,64,62.67293028130652,Pass
21,70,1,1,0,7,63,2,1,0,2,2,1,2,2,0,1,0,1,61,63.4465623921765,Pass
18,69,0,0,1,8,54,1,1,1,0,0,0,1,2,0,1,2,1,65,65.21781817752802,Pass
8,65,2,2,0,10,74,2,1,1,2,0,0,2,5,0,1,2,1,61,60.76618057514703,Pass
18,82,0,1,0,7,52,1,1,1,1,2,1,0,4,0,1,2,0,64,65.91479260349197,Pass
18,84,0,0,1,8,92,1,1,0,1,0,1,0,3,0,0,2,0,69,68.77325562241677,Pass
24,88,2,2,1,6,51,0,1,4,2,1,1,2,4,0,1,2,1,71,70.7901387219074,Pass
16,87,0,2,0,9,53,0,1,3,2,0,0,1,5,0,0,2,1,70,67.89581916010681,Pass
30,72,0,2,1,8,82,0,1,1,1,2,1,2,1,0,0,1,0,70,68.97059303455892,Pass
9,73,2,2,1,6,96,1,1,0,1,0,1,2,2,0,1,2,1,62,63.59869711972632,Pass
28,87,2,2,0,8,95,2,1,2,2,1,0,2,3,0,2,2,0,73,71.99454139624356,Pass
19,74,2,0,0,8,54,0,1,0,2,2,1,2,3,0,0,2,1,66,64.42079910584036,Pass
25,69,2,2,1,8,64,2,1,1,0,1,1,0,3,0,2,1,0,66,64.92323262294516,Pass
20,75,1,2,0,7,76,2,1,3,0,0,0,0,3,0,0,2,0,66,66.52166136754184,Pass
27,71,2,2,1,9,51,2,0,3,0,2,1,1,1,0,0,0,0,66,64.300491778734,Pass
18,64,2,2,1,6,76,2,1,2,2,0,1,2,4,0,1,2,1,65,64.47554732870226,Pass
13,93,1,1,0,7,72,0,1,2,2,2,0,2,2,0,2,2,0,67,68.559831208428,Pass
29,94,0,2,0,7,79,2,1,6,1,0,0,1,4,0,0,2,0,76,75.44591065424333,Pass
19,69,2,2,1,9,96,2,1,0,0,0,0,2,3,0,1,1,0,66,65.3493885491954,Pass
21,63,2,2,1,6,64,1,1,1,0,0,1,0,3,0,1,2,1,63,63.31898697009019,Pass
27,90,2,2,0,7,82,2,1,0,2,2,1,2,3,0,0,1,0,71,69.63349548697653,Pass
14,68,2,0,0,6,71,1,1,1,2,2,1,2,3,0,0,1,1,63,62.52581115704753,Pass
24,76,0,1,1,7,72,1,1,1,0,2,1,2,2,0,0,1,1,67,68.16798325369558,Pass
16,63,2,2,1,8,82,2,1,0,0,2,1,1,3,0,1,2,1,63,62.11539523500993,Pass
19,69,0,2,1,5,98,2,1,0,0,2,1,1,4,0,1,1,1,66,65.5887821780281,Pass
20,92,2,2,1,9,93,1,1,3,0,2,1,2,2,0,0,2,0,72,71.26996390770255,Pass
11,92,0,2,1,8,82,0,1,4,2,2,0,0,2,0,2,2,0,70,68.75714831150927,Pass
15,68,0,1,1,6,73,2,0,0,2,2,1,2,3,0,0,2,1,62,62.73511751217294,Pass
28,73,0,2,1,6,71,2,1,0,2,0,0,2,2,0,0,1,0,69,67.84870998381298,Pass
25,65,1,2,1,9,89,2,1,2,2,0,1,1,3,0,1,2,0,66,66.97437489329954,Pass
20,63,2,2,1,8,61,2,1,2,0,2,1,1,3,0,1,2,1,64,63.24144513496918,Pass
21,100,1,2,1,6,79,2,1,2,1,2,1,1,1,0,1,2,0,70,71.67935233811222,Pass
18,86,2,2,0,6,75,0,1,0,1,0,1,1,4,0,1,2,1,67,67.16027207815904,Pass
28,82,2,0,1,8,82,1,1,1,2,2,0,0,2,0,2,2,1,71,69.98343091305735,Pass
19,91,2,2,0,8,59,0,1,1,0,2,1,1,2,0,2,2,1,69,67.63582211355327,Pass
21,94,0,1,0,8,85,2,1,1,2,2,1,0,4,0,0,2,1,70,70.19882447235277,Pass
27,92,2,2,1,7,81,2,1,0,1,2,1,0,1,0,0,2,1,70,69.76945993912634,Pass
15,61,0,1,1,8,59,2,1,1,2,2,1,1,2,0,2,1,0,61,61.35557954294573,Pass
